,lokalita,kraj,pod_uhli,pod_plyn,pod_bio,pod_olej,pod_ost,vykon,pocet_odberat,pocet_mist,nad_10_czk,nad_10_gj,pod_10_czk,pod_10_gj,cptv_czk,cptv_gj,prim_rozv_czk,prim_rozv_gj,cvs_czk,cvs_gj,cvs_voda_czk,cvs_voda_gj,blok_kot_czk,blok_kot_gj,sek_rozv_czk,sek_rozv_gj,dps_czk,dps_gj,dom_kot_czk,dom_kot_gj,dod_cena,dod_mnozstvi
2874,Ústi nad Orlicí - Třebovská 340,E,0.0,1.0,0.0,0.0,0.0,0.09,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.16,322.0,393.16,322.0
2875,Ústí nad Orlicí - Vrbová č.p. 438,E,0.0,1.0,0.0,0.0,0.0,0.12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.35,624.0,425.35,624.0
2876,Úštěk - Mírové náměsti 59-60,U,0.0,1.0,0.0,0.0,0.0,0.195,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.0,326.0,764.0,326.0
2877,"Úštěk - Mírové náměsti 83, kulturní dům",U,0.0,1.0,0.0,0.0,0.0,0.22,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,231.0,618.0,231.0
2878,"Úštěk - Polské lidové armády 233, požární stanice",U,0.0,1.0,0.0,0.0,0.0,0.07400000000000001,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,228.0,692.0,228.0
2879,"Úštěk - Rybniční 238, DPS",U,0.0,1.0,0.0,0.0,0.0,0.064,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0,475.0,713.0,475.0
2880,Úštěk - Sídliště pionýrů 136,U,0.0,1.0,0.0,0.0,0.0,0.8,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,1450.0,0.0,0.0,755.0,1450.0
2881,"Úštěk - Sídliště pionýrů 262, DPSN",U,0.0,1.0,0.0,0.0,0.0,0.096,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,466.0,563.0,466.0
2882,"Úštěk - Vilová čtvrť 204, mateřská škola",U,0.0,1.0,0.0,0.0,0.0,0.096,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,224.0,704.0,224.0
2883,Vacov,C,0.0,0.0,0.0,1.0,0.0,0.16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.65,374.0,796.65,374.0
2884,Vacov - Vlkonice,C,1.0,0.0,0.0,0.0,0.0,0.58,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.26,1568.0,0.0,0.0,0.0,0.0,0.0,0.0,735.26,1568.0
2885,Valašská Bystřice,Z,0.0,0.0,1.0,0.0,0.0,1.5,68,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,5533.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,5533.0
2886,Valašské Klobouky,Z,0.0,1.0,0.0,0.0,0.0,6.4,20,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.19,1751.0,0.0,0.0,654.36,6347.0,654.33,10545.0,654.3270643136834,18643.0
2887,Valašské Meziříčí,Z,0.0,0.3218,0.0005,0.0,0.6777,1.12,205,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.25,175502.0,543.67,4050.0,501.2293875868829,179552.0
2888,Valašské Meziříčí,Z,0.0,0.30820000000000003,0.0,0.0,0.6918000000000001,321.25,14,18,0.0,0.0,0.0,0.0,0.0,0.0,361.66,260560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.66,260560.0
2889,Valašské Meziříčí - Husova 357,Z,0.0,1.0,0.0,0.0,0.0,0.09,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.92,459.0,407.92,459.0
2890,Valašské Meziříčí - Komenského 1275,Z,0.0,1.0,0.0,0.0,0.0,0.221,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.98,781.0,649.98,781.0
2891,Valašské Meziříčí - Sklářská 604,Z,0.0,1.0,0.0,0.0,0.0,0.048,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.55,290.0,364.55,290.0
2892,Valašské Meziříčí - U Nemocnice 980,Z,0.0,1.0,0.0,0.0,0.0,3.81,1,2,0.0,0.0,527.55,12238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.55,12238.0
2893,Vamberk,H,0.0,1.0,0.0,0.0,0.0,1.791,1,1,0.0,0.0,302.1,17818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.1,17818.0
2894,Vamberk,H,0.0,1.0,0.0,0.0,0.0,7.462000000000001,64,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.42,19673.0,654.35,2864.0,654.4111044060877,22537.0
2895,Vamberk - Smetanovo nábřeží,H,0.0,1.0,0.0,0.0,0.0,4.734,3,7,0.0,0.0,470.35,7615.0,470.35,250.0,0.0,0.0,0.0,0.0,0.0,0.0,470.35,517.0,0.0,0.0,0.0,0.0,0.0,0.0,470.35,8382.0
2896,Varnsdorf,U,0.6063000000000001,0.3937,0.0,0.0,0.0,64.0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,439.4,114477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.4,114477.0
2897,"Varnsdorf - Karlova 2280, nemocnice",U,0.0,1.0,0.0,0.0,0.0,0.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.94,2998.0,450.93999999999994,2998.0
2898,Varnsdorf,U,0.4115,0.5885,0.0,0.0,0.0,18.2,94,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.41,11283.0,609.89,79804.0,0.0,0.0,602.0266952474009,91087.0
2899,Vejprty,U,0.0,1.0,0.0,0.0,0.0,9.126,11,42,0.0,0.0,0.0,0.0,588.89,5439.0,0.0,0.0,0.0,0.0,0.0,0.0,588.89,15110.0,0.0,0.0,0.0,0.0,588.89,10534.0,588.8899999999999,31083.0
2900,Velehrad - Hradišťská 142,Z,0.0,1.0,0.0,0.0,0.0,0.26,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.63,991.0,454.63,991.0
2901,Velehrad - Salašská 62,Z,0.0,1.0,0.0,0.0,0.0,0.308,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.35,689.0,416.35,689.0
2902,Velehrad - SGV,Z,0.0,1.0,0.0,0.0,0.0,1.1340000000000001,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.41,4010.0,419.41,4010.0
2903,Velešín - Nad Cihelnou,C,0.0,1.0,0.0,0.0,0.0,1.26,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.86,3357.0,0.0,0.0,0.0,0.0,0.0,0.0,656.86,3357.0
2904,Velešín - Nad Cihelnou 604,C,0.0,1.0,0.0,0.0,0.0,0.184,1,1,0.0,0.0,291.93,1860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.93,1860.0
2905,Velešín - Sídliště,C,0.0,1.0,0.0,0.0,0.0,5.0,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.49,17383.0,0.0,0.0,536.49,17383.0
2906,Velešín - Sídliště 526,C,0.0,1.0,0.0,0.0,0.0,0.9570000000000001,1,1,0.0,0.0,250.83,10202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.83,10202.0
2907,Velká Bíteš,J,0.0,0.0,1.0,0.0,0.0,1.057,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.5,8627.0,0.0,0.0,0.0,0.0,0.0,0.0,172.5,8627.0
2908,Velká Bíteš - domovní kotelny,J,0.0,1.0,0.0,0.0,0.0,2.079,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.81,5211.0,531.81,5211.0
2909,Velká Bíteš - sídliště U Stadionu,J,0.0,0.0288,0.9712000000000001,0.0,0.0,2.158,14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.71,7287.0,0.0,0.0,0.0,0.0,0.0,0.0,458.71,7287.0
2910,Velká Bíteš - Vlkovská 279,J,0.0,1.0,0.0,0.0,0.0,8.0,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.5,10062.0,0.0,0.0,747.5,10062.0
2911,Velká Bystřice,M,0.0,1.0,0.0,0.0,0.0,0.09,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.06,29.0,623.06,29.0
2912,"Velké Albrechtice 200,250",T,0.0,1.0,0.0,0.0,0.0,0.098,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.16,263.0,417.16,263.0
2913,"Velké Albrechtice 212,255",T,0.0,1.0,0.0,0.0,0.0,0.09,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.75,183.0,423.75,183.0
2914,"Velké Albrechtice 273,274",T,0.0,1.0,0.0,0.0,0.0,0.049,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.55,275.0,391.55,275.0
2915,Velké Bílovice,B,0.0,1.0,0.0,0.0,0.0,0.8959999999999999,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.28,1824.0,588.28,1824.0
2916,Velké Bílovice - ZŠ,B,0.0,1.0,0.0,0.0,0.0,0.76,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.05,2125.0,557.05,2125.0
2917,Velké Březno - Dům pečovatelské služby,U,0.0,1.0,0.0,0.0,0.0,0.14,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.54,891.0,416.54,891.0
2918,Velké Březno - Litoměřická 248,U,0.0,1.0,0.0,0.0,0.0,0.048,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,129.0,440.0,129.0
2919,"Velké Březno - Litoměřická 248, bytové domy",U,0.0,1.0,0.0,0.0,0.0,0.35,0,0,0.0,0.0,0.0,0.0,451.22,366.0,0.0,0.0,0.0,0.0,0.0,0.0,452.01,134.0,0.0,0.0,0.0,0.0,0.0,0.0,451.43172000000004,500.0
2920,Velké Březno - Litoměřická 250,U,0.0,1.0,0.0,0.0,0.0,0.07,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.3,117.0,456.3,117.0
2921,"Velké Březno - OÚ, Hasiči",U,0.0,1.0,0.0,0.0,0.0,0.07,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.58,356.0,421.5799999999999,356.0
2922,Velké Březno - zdravotní středisko,U,0.0,1.0,0.0,0.0,0.0,0.03,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.84,143.0,473.84,143.0
2923,Velké Hamry,L,0.9909,0.0,0.0,0.0091,0.0,5.82,27,49,0.0,0.0,391.0,44.0,0.0,0.0,585.35,4547.0,0.0,0.0,642.85,5068.0,0.0,0.0,599.15,10430.0,0.0,0.0,0.0,0.0,606.5950893523819,20089.0
2924,Velké Chvojno,U,0.0,0.0,0.937,0.063,0.0,0.696,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.8,2619.0,0.0,0.0,312.8,2619.0
2925,Velké Losiny - CZT,M,0.0,1.0,0.0,0.0,0.0,1.2,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.01,3373.0,0.0,0.0,0.0,0.0,0.0,0.0,529.01,3373.0
2926,Velké Losiny - Lázeňská 674,M,0.0,1.0,0.0,0.0,0.0,0.182,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.46,726.0,499.4599999999999,726.0
2927,"Velké Meziříčí - Bezručova č.p. 1354, kotelna K 5",J,0.0,1.0,0.0,0.0,0.0,2.526,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.25,5023.0,0.0,0.0,0.0,0.0,0.0,0.0,523.25,5023.0
2928,Velké Němčice,B,0.0,0.0,1.0,0.0,0.0,1.033,1,1,0.0,0.0,159.27,9418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.27,9418.0
2929,Velké Opatovice - Bahna 280,B,0.0,1.0,0.0,0.0,0.0,0.037000000000000005,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.92,163.0,388.92,163.0
2930,Velké Opatovice - Dlouhá 429,B,0.0,1.0,0.0,0.0,0.0,0.158,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.26,296.0,470.26,296.0
2931,Velké Opatovice - Eduarda Ušela 472,B,0.0,1.0,0.0,0.0,0.0,0.152,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.66,264.0,494.66,264.0
2932,Velké Opatovice - Hliníky 671,B,0.0,1.0,0.0,0.0,0.0,1.39,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.24,4852.0,0.0,0.0,0.0,0.0,0.0,0.0,613.24,4852.0
2933,Velké Opatovice - Mládežnická 430,B,0.0,1.0,0.0,0.0,0.0,0.165,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.73,487.0,324.73,487.0
2934,Velké Opatovice - Mládežnická 492,B,0.0,1.0,0.0,0.0,0.0,0.11199999999999999,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.46,257.0,475.46,257.0
2935,Velké Opatovice - nám. Míru 538,B,0.0,1.0,0.0,0.0,0.0,0.049,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.44,203.0,420.43999999999994,203.0
2936,Velké Opatovice - Pod Strážnicí 466,B,0.0,1.0,0.0,0.0,0.0,0.99,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.52,2583.0,400.52,2583.0
2937,Velké Opatovice - Zámek 14 (JZ křídlo),B,0.0,1.0,0.0,0.0,0.0,0.10099999999999999,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.9,386.0,396.9,386.0
2938,Velké Opatovice - Zámek 14,B,0.0,1.0,0.0,0.0,0.0,0.099,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.23,1008.0,394.23,1008.0
2939,Velké Přítočno - nelicencované,S,0.0,1.0,0.0,0.0,0.0,0.15,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.32,394.0,413.32,394.0
2940,Velký Karlov,B,0.0,0.0,1.0,0.0,0.0,1.46,88,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,3571.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,3571.0
2941,"Velký Šenov - Vilémovská 275, průmyslová kotelna",U,0.0,1.0,0.0,0.0,0.0,2.27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.17,1373.0,0.0,0.0,0.0,0.0,0.0,0.0,496.17,1373.0
2942,Velký Újezd,M,0.0,1.0,0.0,0.0,0.0,0.24,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.48,656.0,668.48,656.0
2943,Verneřice - Příbramská 327,U,0.0,1.0,0.0,0.0,0.0,1.2209999999999999,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.14,2914.0,0.0,0.0,0.0,0.0,0.0,0.0,630.14,2914.0
2944,Verušičky - Albeřice,K,1.0,0.0,0.0,0.0,0.0,0.34,1,4,0.0,0.0,676.86,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.86,1067.0
2945,"Veselí nad Lužnicí - Blatské sídliště, sídliště Zastávka",C,0.0128,0.9872,0.0,0.0,0.0,13.9,64,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.69,29299.0,0.0,0.0,729.69,29299.0
2946,Veselí nad Moravou - domovní kotelna Benátky 1149,B,0.0,1.0,0.0,0.0,0.0,0.098,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.55,202.0,597.55,202.0
2947,Veselí nad Moravou - domovní kotelna Benátky 31,B,0.0,1.0,0.0,0.0,0.0,0.035,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.45,168.0,478.44999999999993,168.0
2948,Veselí nad Moravou - domovní kotelna Chaloupky 31,B,0.0,1.0,0.0,0.0,0.0,0.035,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.88,160.0,457.88,160.0
2949,Veselí nad Moravou - domovní kotelna Kollárova 1223,B,0.0,1.0,0.0,0.0,0.0,0.099,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.51,175.0,528.51,175.0
2950,Veselí nad Moravou - domovní kotelna Kollárova 1232,B,0.0,1.0,0.0,0.0,0.0,0.195,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.17,530.0,470.17,530.0
2951,Veselí nad Moravou - domovní kotelna Masarykova 119,B,0.0,1.0,0.0,0.0,0.0,0.09,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.59,318.0,468.59,318.0
2952,Veselí nad Moravou - domovní kotelna Nová 1185,B,0.0,1.0,0.0,0.0,0.0,0.195,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.12,556.0,409.12,556.0
2953,Veselí nad Moravou - Kollárova 1687/924,B,0.0,1.0,0.0,0.0,0.0,3.82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.97,1569.0,0.0,0.0,0.0,0.0,0.0,0.0,489.97,1569.0
2954,"Veselí nad Moravou - kotelna Hutník II K25, Hutník 1487",B,0.0,1.0,0.0,0.0,0.0,1.625,3,7,0.0,0.0,0.0,0.0,460.92,2574.0,0.0,0.0,0.0,0.0,0.0,0.0,460.92,3689.0,0.0,0.0,0.0,0.0,0.0,0.0,460.92,6263.0
2955,"Veselí nad Moravou - kotelna Kollárova 1215, K31",B,0.0,1.0,0.0,0.0,0.0,0.264,2,2,0.0,0.0,0.0,0.0,475.53,387.0,0.0,0.0,0.0,0.0,0.0,0.0,475.53,560.0,0.0,0.0,0.0,0.0,0.0,0.0,475.53,947.0
2956,"Veselí nad Moravou - kotelna Lány 1658, K26",B,0.0,1.0,0.0,0.0,0.0,1.43,2,7,0.0,0.0,0.0,0.0,471.44,1609.0,0.0,0.0,0.0,0.0,0.0,0.0,471.44,2624.0,0.0,0.0,0.0,0.0,0.0,0.0,471.44,4233.0
2957,"Veselí nad Moravou - kotelna nám. Míru 641, K27",B,0.0,1.0,0.0,0.0,0.0,1.395,6,7,0.0,0.0,0.0,0.0,481.86,1232.0,0.0,0.0,0.0,0.0,0.0,0.0,481.86,5021.0,0.0,0.0,0.0,0.0,0.0,0.0,481.86,6253.0
2958,"Veselí nad Moravou - kotelna Svatoplukova 1198, K28",B,0.0,1.0,0.0,0.0,0.0,0.16,2,2,0.0,0.0,474.16,435.0,474.16,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.16,602.0
2959,Veselí nad Moravou - Tyršova 712,B,0.0,1.0,0.0,0.0,0.0,0.18,2,2,0.0,0.0,937.83,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.83,472.0
2960,"Veselí nad Moravou - výtopna hutník V4, Blatnická 1455",B,0.0,1.0,0.0,0.0,0.0,9.669,7,29,0.0,0.0,0.0,0.0,0.0,0.0,398.15,958.0,0.0,0.0,474.55,14601.0,0.0,0.0,474.55,25107.0,0.0,0.0,0.0,0.0,472.75018688830966,40666.0
2961,Větrný Jeníkov 147,J,0.0,0.0,1.0,0.0,0.0,0.82,1,1,0.0,0.0,549.34,2166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.34,2166.0
2962,Větřkovice 198,T,0.0,0.0,1.0,0.0,0.0,0.5379999999999999,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.3,1113.0,0.0,0.0,278.3,1113.0
2963,Větřní - blokové kotelny,C,0.0,1.0,0.0,0.0,0.0,8.73,26,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.39,30133.0,0.0,0.0,0.0,0.0,0.0,0.0,675.39,30133.0
2964,Větřní - domovní kotelny,C,0.0,1.0,0.0,0.0,0.0,0.988,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.79,3319.0,545.79,3319.0
2965,Veverská Bítýška - Na Bítýškách 647,B,0.0,1.0,0.0,0.0,0.0,0.187,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.8,414.0,377.8,414.0
2966,Veverská Bítýška - Na Bítýškách 648,B,0.0,1.0,0.0,0.0,0.0,0.187,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.1,464.0,367.1,464.0
2967,Veverská Bítýška - Na Bítýškách 649,B,0.0,1.0,0.0,0.0,0.0,0.187,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.49,515.0,350.49,515.0
2968,Vidnava - Klášterní 73,M,0.0,1.0,0.0,0.0,0.0,0.18,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,572.0,712.0,572.0
2969,Vidnava - Radniční 86,M,0.0,1.0,0.0,0.0,0.0,0.203,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,460.0,800.0,460.0
2970,Vigantice 355,Z,0.0,1.0,0.0,0.0,0.0,0.07,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.54,62.0,781.54,62.0
