lokalita,kraj,pod_uhli,pod_plyn,pod_bio,pod_olej,pod_ost,vykon,nad_10_czk,nad_10_gj,pod_10_czk,pod_10_gj,cptv_czk,cptv_gj,prim_rozv_czk,prim_rozv_gj,cvs_czk,cvs_gj,cvs_voda_czk,cvs_voda_gj,blok_kot_czk,blok_kot_gj,sek_rozv_czk,sek_rozv_gj,dps_czk,dps_gj,dom_kot_czk,dom_kot_gj,dod_cena,dod_mnozstvi
Rychvald - ZŠ,T,0.0,100.0,0.0,0.0,0.0,0.8340000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.62,2041.0,0.0,0.0,0.0,0.0,0.0,0.0,576.62,2041.0
Rychvald DIN,T,0.0,100.0,0.0,0.0,0.0,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.66,1247.0,638.66,1247.0
Rýmařov,T,0.0,100.0,0.0,0.0,0.0,0.20800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.89,975.0,464.89,975.0
Rýmařov - CV,T,0.0,100.0,0.0,0.0,0.0,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,8500.0,539.0,8000.0,539.0,22000.0,539.0,3000.0,0.0,0.0,539.0,41500.0
Rýmařov - NTK,T,4.0,96.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,21000.0,473.0,21000.0
Rýnovice,L,0.0,100.0,0.0,0.0,0.0,28.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.6,52109.0,526.6,16178.0,526.6,68287.0
Ryžoviště,T,70.0,30.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,1400.0,407.0,1400.0
"Řevnice - nám.Jiřího z Poděbrad 2, Pod Lipami 216/1",S,0.0,100.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.74,1500.0,527.74,1500.0
"Říčany - Bretton, Byty Říčany E,D - Na Výšině 2656/1, Na Výšině 2657/3",S,0.0,100.0,0.0,0.0,0.0,0.19399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.56,730.0,839.56,730.0
Říčany - Olivova 224/108,S,0.0,100.0,0.0,0.0,0.0,1.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.23,3480.0,416.23,3480.0
Říčany - parc. 4105,S,0.0,100.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.46,572.0,703.46,572.0
"Říčany - Škroupova ul., zimní stadion",S,0.0,0.0,100.0,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,7555.0,469.0,7555.0
Říčany - U Mostu 1867/2,S,0.0,100.0,0.0,0.0,0.0,0.08900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.63,698.0,782.63,698.0
Říčany u Prahy - Politických vězňů 1233,S,0.0,100.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,2300.0,480.0,2300.0
Říčany u Prahy,S,0.0,100.0,0.0,0.0,0.0,2.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.93,5955.0,384.57,826.0,548.2293127857248,6781.0
Sázava,S,0.0,100.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.78,16995.0,0.0,0.0,676.78,16995.0
"Sázava - Poznaňská, Sbor badatelů Bible",S,0.0,100.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,682.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,35.0
Seč - Čs. pionýrů 298,E,0.0,100.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.71,380.0,419.71,380.0
Seč - Čs. pionýrů 341,E,0.0,100.0,0.0,0.0,0.0,0.37200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.71,764.0,419.71,764.0
Seč - Chrudimská 1,E,0.0,100.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.77,294.0,486.77000000000004,294.0
"Seč - Chrudimská 1, TS",E,0.0,100.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.81,105.0,545.81,105.0
Seč - K Přehradě 233,E,0.0,100.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.62,262.0,508.62,262.0
Seč - Na Hrázi 300,E,0.0,100.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.71,371.0,421.71000000000004,371.0
Seč - nám.prof. Čeňka Strouhala 25,E,0.0,100.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.24,226.0,486.24,226.0
Seč - sídl. 9. května 318,E,0.0,100.0,0.0,0.0,0.0,0.19399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.39,653.0,398.39,653.0
Seč - sídl. 9. května 319,E,0.0,100.0,0.0,0.0,0.0,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.56,938.0,376.56,938.0
Seč - sídl. 9.května 317,E,0.0,100.0,0.0,0.0,0.0,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.25,807.0,387.25,807.0
Seč - sídl. 9.května 337,E,0.0,100.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.4,705.0,397.4,705.0
Seč - sídl. 9.května 338,E,0.0,100.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.75,853.0,378.75,853.0
Sedlčany,S,0.0,100.0,0.0,0.0,0.0,11.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.89,30650.0,588.89,5350.0,588.89,36000.0
Sedlčany - Severní sídliště,S,0.0,100.0,0.0,0.0,0.0,0.773,0.0,0.0,311.19,7394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.19,7394.0
Sedlčany - Žižkova,S,0.0,100.0,0.0,0.0,0.0,0.8009999999999999,0.0,0.0,304.26,7356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.26,7356.0
Semily,L,0.0,100.0,0.0,0.0,0.0,5.205,0.0,0.0,0.0,0.0,536.8,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,536.8,8850.0,0.0,0.0,536.8,1900.0,536.8,5100.0,536.8,16980.0
Semily - Riegrovo náměstí 51,L,0.0,100.0,0.0,0.0,0.0,0.38299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,650.0,610.0,650.0
Sezemice,E,0.0,100.0,0.0,0.0,0.0,0.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.12,3852.0,400.12,3852.0
Sezimovo Ústí II,C,99.18,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.62,8000.0,490.08,2000.0,0.0,0.0,0.0,0.0,677.95,1700.0,685.12,53000.0,0.0,0.0,675.5022411128284,64700.0
Skřipov,T,0.0,0.0,100.0,0.0,0.0,1.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.5,2705.0,0.0,0.0,333.5,2705.0
Slaný - byty,S,1.0,91.0,0.0,8.0,0.0,34.585,0.0,0.0,0.0,0.0,668.8,31800.0,0.0,0.0,0.0,0.0,0.0,0.0,668.8,44900.0,0.0,0.0,668.8,9300.0,0.0,0.0,668.8,86000.0
Slaný - Fričova 199,S,0.0,100.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.63,775.0,782.63,775.0
Slaný - Rabasova ul.,S,0.0,100.0,0.0,0.0,0.0,2.214,0.0,0.0,0.0,0.0,643.5,290.0,0.0,0.0,0.0,0.0,0.0,0.0,643.5,9310.0,0.0,0.0,0.0,0.0,0.0,0.0,643.5,9600.0
Slatina - areál,U,0.0,0.0,100.0,0.0,0.0,0.61,0.0,0.0,44.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,13500.0
Slavičín - K22,Z,0.0,100.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.55,310.0,601.55,310.0
Slavičín - K23,Z,0.0,100.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.19,447.0,570.19,447.0
Slavičín - K25,Z,0.0,100.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.75,115.0,489.75,115.0
Slavičín - K26,Z,0.0,100.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.48,285.0,621.48,285.0
"Slavičín - K3, K11 - K21, K27 - K32, K35 - K36, K41",Z,0.0,36.4,63.6,0.0,0.0,9.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.63,24833.0,631.63,4726.0,631.6299999999999,29559.0
Slavičín - K33,Z,0.0,100.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.96,147.0,531.96,147.0
Slavičín - K34,Z,0.0,100.0,0.0,0.0,0.0,0.09699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.17,117.0,562.17,117.0
Slavičín - K37,Z,0.0,90.8,9.2,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.95,914.0,525.95,914.0
Slavičín - K39,Z,0.0,100.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.6,471.0,621.6,471.0
Slavičín - K40,Z,0.0,100.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.04,154.0,567.04,154.0
Slavičín - K42,Z,0.0,100.0,0.0,0.0,0.0,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.27,395.0,510.27,395.0
Slavičín - K43,Z,0.0,100.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.49,226.0,595.49,226.0
Slavičín - K44,Z,0.0,100.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.23,235.0,586.23,235.0
Slavičín - K5,Z,0.0,100.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.93,330.0,639.93,330.0
Slavičín - Komenského 9,Z,99.94,0.06,0.0,0.0,0.0,5.8,0.0,0.0,600.0,8315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,8315.0
Slavkov u Brna - Kaunicův dvůr,B,0.0,100.0,0.0,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.71,1457.0,647.71,1457.0
Slavkov u Brna - kotelna DPS Polní 1444,B,0.0,100.0,0.0,0.0,0.0,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.35,1000.0,643.35,1000.0
Slavkov u Brna - kotelna sídliště Nádražní 1191,B,0.0,100.0,0.0,0.0,0.0,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.82,730.0,599.82,730.0
"Slavkov u Brna - výtopna Poliklinika, Tyršova 324",B,0.0,100.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.65,980.0,0.0,0.0,0.0,0.0,0.0,0.0,779.65,980.0
Slavkov u Brna - výtopna Zlatá Hora 1310,B,0.0,100.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.77,9000.0,0.0,0.0,690.77,9000.0
Sloup 200 - ZŠ,B,0.0,100.0,0.0,0.0,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.45,1580.0,404.45,1580.0
Smiřice,H,0.0,100.0,0.0,0.0,0.0,3.4589999999999996,0.0,0.0,0.0,0.0,550.0,3524.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,8087.0,0.0,0.0,0.0,0.0,594.0,846.0,581.552701292446,12457.0
Smiřice - ČOV,H,0.0,0.0,100.0,0.0,0.0,0.2,0.0,0.0,1.1,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,4000.0
Smiřice - ZŠ,H,0.0,100.0,0.0,0.0,0.0,0.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,2135.0,572.0,2135.0
Smolotely,S,0.0,0.0,100.0,0.0,0.0,0.594,0.0,0.0,127.7,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.7,2800.0
Sněžné - Blatiny 33,J,0.0,100.0,0.0,0.0,0.0,0.057999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.06,342.0,362.06,342.0
Soběslav - náměs(cid:417) Republiky 110,C,0.0,100.0,0.0,0.0,0.0,0.15,0.0,0.0,230.0,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,1633.0
"Soběslav - Nová 401/II, TJ Spartak",C,0.0,100.0,0.0,0.0,0.0,0.091,0.0,0.0,318.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,736.0
Soběslav - Sídliště Svákov 884,C,0.0,100.0,0.0,0.0,0.0,0.938,0.0,0.0,227.0,9432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,9432.0
Soběslav,C,0.0,100.0,0.0,0.0,0.0,5.3389999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.99,20345.0,531.99,2128.0,531.99,22473.0
Sokolov,K,99.16,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.4,1200.0,0.0,0.0,621.4,3000.0,0.0,0.0,0.0,0.0,621.4,4200.0
Sokolov,K,99.16,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.6,25000.0,611.6,106000.0,0.0,0.0,611.6,170000.0,0.0,0.0,0.0,0.0,611.6,301000.0
Sokolov - areál bývalého OSP,K,99.16,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.35,150.0,0.0,0.0,603.35,2800.0,0.0,0.0,0.0,0.0,603.35,2950.0
Sokolov - areál závodu Synthomer,K,99.99,0.01,0.0,0.0,0.0,79.8,247.5,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.5,5134.0,0.0,0.0,0.0,0.0,312.4329988502143,19134.0
Sokolov - Hornická 2047,K,99.16,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,1211.0,0.0,0.0,749.0,1211.0
Solenice - CZT,S,0.0,0.0,99.0,1.0,0.0,1.0,0.0,0.0,669.9,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.9,2300.0
Solenice - domovní kotelny,S,0.0,0.0,100.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.9,1500.0,801.9,1500.0
Srbice,U,0.0,0.0,0.0,100.0,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.29,820.0,818.29,820.0
Srní 18,P,50.0,0.0,0.0,0.0,50.0,1.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,2700.0
Stachy,C,0.0,0.0,0.0,100.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.38,370.0,838.3799999999999,370.0
Staňkov,P,0.0,100.0,0.0,0.0,0.0,0.044000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,260.0,677.0,260.0
Staňkov - Plzeňská 350,P,0.0,0.0,100.0,0.0,0.0,0.565,0.0,0.0,110.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,7000.0
Stanoviště,B,0.0,0.0,100.0,0.0,0.0,0.61,0.0,0.0,440.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,35.0
Stará Ves - ZŠ Stará Ves 144,T,0.0,100.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.78,215.0,449.78,215.0
Stará Ves nad Ondřejnicí - Brušperská 589,T,0.0,100.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.17,175.0,446.17,175.0
Staré Křečany,U,0.0,0.0,0.0,100.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.91,210.0,921.9100000000001,210.0
Staré Město pod Landštejnem,C,0.0,0.0,100.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.53,3949.0,0.0,0.0,402.53,3949.0
Staré Město pod Sněžníkem,M,100.0,0.0,0.0,0.0,0.0,1.0659999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,1213.0,0.0,0.0,641.0,3682.0,641.0,1021.0,641.0,5916.0
Starý Plzenec,P,0.0,100.0,0.0,0.0,0.0,1.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.5,3072.0,0.0,0.0,0.0,0.0,666.5,888.0,666.5,3960.0
Staříč,T,0.0,0.0,0.0,0.0,100.0,1.5830000000000002,0.0,0.0,104.5,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.5,7000.0
Staříč - lokalita Chlebovice,T,0.0,0.0,0.0,0.0,100.0,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.1,2300.0,0.0,0.0,0.0,0.0,339.1,2300.0
Staříč - lokalita Staříč,T,0.0,0.0,0.0,0.0,100.0,13.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.2,15000.0,0.0,0.0,0.0,0.0,516.2,15000.0
Staříč 544,T,0.0,0.0,100.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,132768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,132768.0
Stod,P,0.0,100.0,0.0,0.0,0.0,1.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.93,4400.0,367.93,4400.0
Stod - ulice 28. října,P,0.0,100.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.4,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,488.4,2200.0
"Stochov - S.K.Neumanna 353, J.A.Komenského 216",S,0.0,83.0,17.0,0.0,0.0,14.545,0.0,0.0,0.0,0.0,656.39,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,656.39,42000.0,0.0,0.0,0.0,0.0,0.0,0.0,656.39,56000.0
Stonava - Darkov,T,0.0,0.0,0.0,0.0,100.0,3.1660000000000004,0.0,0.0,60.97,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.97,35000.0
Stonava - Důl ČSM a Darkov,T,73.96,0.0,0.0,0.0,26.04,97.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.6,257000.0,0.0,0.0,0.0,0.0,503.6,257000.0
Strakonice,C,30.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.4,336.0,0.0,0.0,648.4,1544.0,0.0,0.0,0.0,0.0,648.4,1880.0
Strakonice,C,30.0,0.0,70.0,0.0,0.0,205.5,0.0,0.0,0.0,0.0,0.0,0.0,511.68,230720.0,0.0,0.0,648.38,20496.0,0.0,0.0,0.0,0.0,648.38,218000.0,0.0,0.0,581.1627184068745,469216.0
Strakonice - Heydukova 1111,C,0.0,49.09,0.0,0.0,50.91,1.6,0.0,0.0,441.9,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.9,10000.0
Strakonice - Katovická 175,C,30.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,1736.0,0.0,0.0,779.0,1736.0
Strakonice - Tovární 202,C,30.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.15,24185.0,0.0,0.0,0.0,0.0,648.15,24185.0
Strakonice - Velké náměstí 142,C,30.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,520.0,0.0,0.0,0.0,0.0,665.0,520.0
